법정동코드,시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
5117012000,강원특별자치도,동해시,대구동,,20.0,2023-06-09,,
5117012100,강원특별자치도,동해시,호현동,,21.0,2023-06-09,,
5117012200,강원특별자치도,동해시,내동,,22.0,2023-06-09,,
5117012300,강원특별자치도,동해시,묵호진동,,23.0,2023-06-09,,
5117012400,강원특별자치도,동해시,삼화동,,24.0,2023-06-09,,
5117012500,강원특별자치도,동해시,이기동,,25.0,2023-06-09,,
5117012600,강원특별자치도,동해시,이로동,,26.0,2023-06-09,,
5117012700,강원특별자치도,동해시,어달동,,27.0,2023-06-09,,
5117012800,강원특별자치도,동해시,대진동,,28.0,2023-06-09,,
5117012900,강원특별자치도,동해시,망상동,,29.0,2023-06-09,,
5117013000,강원특별자치도,동해시,심곡동,,30.0,2023-06-09,,
5117013100,강원특별자치도,동해시,초구동,,31.0,2023-06-09,,
5117013200,강원특별자치도,동해시,괴란동,,32.0,2023-06-09,,
5117013300,강원특별자치도,동해시,만우동,,33.0,2023-06-09,,
5117013400,강원특별자치도,동해시,신흥동,,34.0,2023-06-09,,
5117013500,강원특별자치도,동해시,비천동,,35.0,2023-06-09,,
5117013600,강원특별자치도,동해시,달방동,,36.0,2023-06-09,,
5119010100,강원특별자치도,태백시,황지동,,1.0,2023-06-09,,
5119010200,강원특별자치도,태백시,장성동,,2.0,2023-06-09,,
5119010300,강원특별자치도,태백시,금천동,,3.0,2023-06-09,,
5119010400,강원특별자치도,태백시,철암동,,4.0,2023-06-09,,
5119010500,강원특별자치도,태백시,문곡동,,5.0,2023-06-09,,
5119010600,강원특별자치도,태백시,동점동,,6.0,2023-06-09,,
5119010700,강원특별자치도,태백시,소도동,,7.0,2023-06-09,,
5119010800,강원특별자치도,태백시,혈동,,8.0,2023-06-09,,
5119010900,강원특별자치도,태백시,화전동,,9.0,2023-06-09,,
5119011000,강원특별자치도,태백시,적각동,,10.0,2023-06-09,,
5119011100,강원특별자치도,태백시,창죽동,,11.0,2023-06-09,,
5119011200,강원특별자치도,태백시,통동,,12.0,2023-06-09,,
5119011300,강원특별자치도,태백시,백산동,,13.0,2023-06-09,,
5119011400,강원특별자치도,태백시,원동,,14.0,2023-06-09,,
5119011500,강원특별자치도,태백시,상사미동,,15.0,2023-06-09,,
5119011600,강원특별자치도,태백시,하사미동,,16.0,2023-06-09,,
5119011700,강원특별자치도,태백시,조탄동,,17.0,2023-06-09,,
5121010100,강원특별자치도,속초시,영랑동,,1.0,2023-06-09,,
5121010200,강원특별자치도,속초시,동명동,,2.0,2023-06-09,,
5121010300,강원특별자치도,속초시,중앙동,,3.0,2023-06-09,,
5121010400,강원특별자치도,속초시,금호동,,4.0,2023-06-09,,
5121010500,강원특별자치도,속초시,청학동,,5.0,2023-06-09,,
5121010600,강원특별자치도,속초시,교동,,6.0,2023-06-09,,
5121010700,강원특별자치도,속초시,노학동,,7.0,2023-06-09,,
5121010800,강원특별자치도,속초시,조양동,,8.0,2023-06-09,,
5121010900,강원특별자치도,속초시,청호동,,9.0,2023-06-09,,
5121011000,강원특별자치도,속초시,대포동,,10.0,2023-06-09,,
5121011100,강원특별자치도,속초시,도문동,,11.0,2023-06-09,,
5121011200,강원특별자치도,속초시,설악동,,12.0,2023-06-09,,
5121011300,강원특별자치도,속초시,장사동,,13.0,2023-06-09,,
5123010100,강원특별자치도,삼척시,성내동,,1.0,2023-06-09,,
5123010200,강원특별자치도,삼척시,성북동,,2.0,2023-06-09,,
5123010300,강원특별자치도,삼척시,읍상동,,3.0,2023-06-09,,
5123010400,강원특별자치도,삼척시,읍중동,,4.0,2023-06-09,,
5123010500,강원특별자치도,삼척시,당저동,,5.0,2023-06-09,,
5123010600,강원특별자치도,삼척시,교동,,6.0,2023-06-09,,
5123010700,강원특별자치도,삼척시,갈천동,,7.0,2023-06-09,,
5123010800,강원특별자치도,삼척시,증산동,,8.0,2023-06-09,,
5123010900,강원특별자치도,삼척시,우지동,,9.0,2023-06-09,,
5123011000,강원특별자치도,삼척시,마달동,,10.0,2023-06-09,,
5123011100,강원특별자치도,삼척시,자원동,,11.0,2023-06-09,,
5123011200,강원특별자치도,삼척시,평전동,,12.0,2023-06-09,,
5123011300,강원특별자치도,삼척시,등봉동,,13.0,2023-06-09,,
5123011400,강원특별자치도,삼척시,도경동,,14.0,2023-06-09,,
5123011500,강원특별자치도,삼척시,마평동,,15.0,2023-06-09,,
5123011600,강원특별자치도,삼척시,오사동,,16.0,2023-06-09,,
5123011700,강원특별자치도,삼척시,건지동,,17.0,2023-06-09,,
5123011800,강원특별자치도,삼척시,원당동,,18.0,2023-06-09,,
5123011900,강원특별자치도,삼척시,성남동,,19.0,2023-06-09,,
5123012000,강원특별자치도,삼척시,남양동,,20.0,2023-06-09,,
5123012100,강원특별자치도,삼척시,사직동,,21.0,2023-06-09,,
5123012200,강원특별자치도,삼척시,오분동,,22.0,2023-06-09,,
5123012300,강원특별자치도,삼척시,적노동,,23.0,2023-06-09,,
5123012400,강원특별자치도,삼척시,조비동,,24.0,2023-06-09,,
5123012500,강원특별자치도,삼척시,정상동,,25.0,2023-06-09,,
5123012600,강원특별자치도,삼척시,정하동,,26.0,2023-06-09,,
5123012700,강원특별자치도,삼척시,근산동,,27.0,2023-06-09,,
5123025000,강원특별자치도,삼척시,도계읍,,28.0,2023-06-09,,
5123025300,강원특별자치도,삼척시,원덕읍,,29.0,2023-06-09,,
5123031000,강원특별자치도,삼척시,근덕면,,30.0,2023-06-09,,
5123032000,강원특별자치도,삼척시,하장면,,31.0,2023-06-09,,
5123033000,강원특별자치도,삼척시,노곡면,,32.0,2023-06-09,,
5123034000,강원특별자치도,삼척시,미로면,,33.0,2023-06-09,,
5123035000,강원특별자치도,삼척시,가곡면,,34.0,2023-06-09,,
5123036000,강원특별자치도,삼척시,신기면,,35.0,2023-06-09,,
5172025000,강원특별자치도,홍천군,홍천읍,,1.0,2023-06-09,,
5172031000,강원특별자치도,홍천군,화촌면,,2.0,2023-06-09,,
5172032000,강원특별자치도,홍천군,두촌면,,3.0,2023-06-09,,
5172033000,강원특별자치도,홍천군,내촌면,,4.0,2023-06-09,,
5172034000,강원특별자치도,홍천군,서석면,,5.0,2023-06-09,,
5172035200,강원특별자치도,홍천군,영귀미면,,6.0,2023-06-09,,
5172036000,강원특별자치도,홍천군,남면,,7.0,2023-06-09,,
5172037000,강원특별자치도,홍천군,서면,,8.0,2023-06-09,,
5172038000,강원특별자치도,홍천군,북방면,,9.0,2023-06-09,,
5172039000,강원특별자치도,홍천군,내면,,10.0,2023-06-09,,
5173025000,강원특별자치도,횡성군,횡성읍,,1.0,2023-06-09,,
5173031000,강원특별자치도,횡성군,우천면,,2.0,2023-06-09,,
5173032000,강원특별자치도,횡성군,안흥면,,3.0,2023-06-09,,
5173033000,강원특별자치도,횡성군,둔내면,,4.0,2023-06-09,,
5173034000,강원특별자치도,횡성군,갑천면,,5.0,2023-06-09,,
5173035000,강원특별자치도,횡성군,청일면,,6.0,2023-06-09,,
5173036000,강원특별자치도,횡성군,공근면,,7.0,2023-06-09,,
5173037000,강원특별자치도,횡성군,서원면,,8.0,2023-06-09,,
5173038000,강원특별자치도,횡성군,강림면,,9.0,2023-06-09,,
5175025000,강원특별자치도,영월군,영월읍,,1.0,2023-06-09,,
5175025300,강원특별자치도,영월군,상동읍,,2.0,2023-06-09,,
5175031200,강원특별자치도,영월군,산솔면,,3.0,2023-06-09,,
5175032500,강원특별자치도,영월군,김삿갓면,,0.0,2023-06-09,,
5175033000,강원특별자치도,영월군,북면,,5.0,2023-06-09,,
5175034000,강원특별자치도,영월군,남면,,6.0,2023-06-09,,
5175035500,강원특별자치도,영월군,한반도면,,0.0,2023-06-09,,
5175036000,강원특별자치도,영월군,주천면,,8.0,2023-06-09,,
5175038000,강원특별자치도,영월군,무릉도원면,,9.0,2023-06-09,,
5176025000,강원특별자치도,평창군,평창읍,,1.0,2023-06-09,,
5176031000,강원특별자치도,평창군,미탄면,,2.0,2023-06-09,,
5176032000,강원특별자치도,평창군,방림면,,3.0,2023-06-09,,
5176033000,강원특별자치도,평창군,대화면,,4.0,2023-06-09,,
5176034000,강원특별자치도,평창군,봉평면,,5.0,2023-06-09,,
5176035000,강원특별자치도,평창군,용평면,,6.0,2023-06-09,,
5176036000,강원특별자치도,평창군,진부면,,7.0,2023-06-09,,
5176038000,강원특별자치도,평창군,대관령면,,0.0,2023-06-09,,
5177025000,강원특별자치도,정선군,정선읍,,1.0,2023-06-09,,
5177025300,강원특별자치도,정선군,고한읍,,2.0,2023-06-09,,
5177025600,강원특별자치도,정선군,사북읍,,3.0,2023-06-09,,
5177025900,강원특별자치도,정선군,신동읍,,4.0,2023-06-09,,
5177032000,강원특별자치도,정선군,남면,,6.0,2023-06-09,,
5177034000,강원특별자치도,정선군,북평면,,8.0,2023-06-09,,
5177035000,강원특별자치도,정선군,임계면,,9.0,2023-06-09,,
5177036000,강원특별자치도,정선군,화암면,,0.0,2023-06-09,,
5177037000,강원특별자치도,정선군,여량면,,0.0,2023-06-09,,
5178025000,강원특별자치도,철원군,철원읍,,1.0,2023-06-09,,
5178025300,강원특별자치도,철원군,김화읍,,2.0,2023-06-09,,
5178025600,강원특별자치도,철원군,갈말읍,,3.0,2023-06-09,,
5178025900,강원특별자치도,철원군,동송읍,,4.0,2023-06-09,,
5178031000,강원특별자치도,철원군,서면,,5.0,2023-06-09,,
5178032000,강원특별자치도,철원군,근남면,,6.0,2023-06-09,,
5178033000,강원특별자치도,철원군,근북면,,7.0,2023-06-09,,
5178034000,강원특별자치도,철원군,근동면,,8.0,2023-06-09,,
5178035000,강원특별자치도,철원군,원동면,,9.0,2023-06-09,,
5178036000,강원특별자치도,철원군,원남면,,10.0,2023-06-09,,
5178037000,강원특별자치도,철원군,임남면,,11.0,2023-06-09,,
5179025000,강원특별자치도,화천군,화천읍,,1.0,2023-06-09,,
5179031000,강원특별자치도,화천군,간동면,,2.0,2023-06-09,,
5179032000,강원특별자치도,화천군,하남면,,3.0,2023-06-09,,
5179033000,강원특별자치도,화천군,상서면,,4.0,2023-06-09,,
5179034000,강원특별자치도,화천군,사내면,,5.0,2023-06-09,,
5180025000,강원특별자치도,양구군,양구읍,,1.0,2023-06-09,,
5180031500,강원특별자치도,양구군,국토정중앙면,,2.0,2023-06-09,,
5180032000,강원특별자치도,양구군,동면,,3.0,2023-06-09,,
5180033000,강원특별자치도,양구군,방산면,,4.0,2023-06-09,,
5180034000,강원특별자치도,양구군,해안면,,5.0,2023-06-09,,
5181025000,강원특별자치도,인제군,인제읍,,1.0,2023-06-09,,
5181031000,강원특별자치도,인제군,남면,,2.0,2023-06-09,,
5181032000,강원특별자치도,인제군,북면,,3.0,2023-06-09,,
5181033000,강원특별자치도,인제군,기린면,,4.0,2023-06-09,,
5181034000,강원특별자치도,인제군,서화면,,5.0,2023-06-09,,
5181035000,강원특별자치도,인제군,상남면,,6.0,2023-06-09,,
5182025000,강원특별자치도,고성군,간성읍,,1.0,2023-06-09,,
5182025300,강원특별자치도,고성군,거진읍,,2.0,2023-06-09,,
5182031000,강원특별자치도,고성군,현내면,,3.0,2023-06-09,,
5182032000,강원특별자치도,고성군,죽왕면,,4.0,2023-06-09,,
5182033000,강원특별자치도,고성군,토성면,,5.0,2023-06-09,,
5182034000,강원특별자치도,고성군,수동면,,6.0,2023-06-09,,
5183025000,강원특별자치도,양양군,양양읍,,1.0,2023-06-09,,
5183031000,강원특별자치도,양양군,서면,,2.0,2023-06-09,,
5183032000,강원특별자치도,양양군,손양면,,3.0,2023-06-09,,
5183033000,강원특별자치도,양양군,현북면,,4.0,2023-06-09,,
5183034000,강원특별자치도,양양군,현남면,,5.0,2023-06-09,,
5183035000,강원특별자치도,양양군,강현면,,6.0,2023-06-09,,
5211110100,전북특별자치도,전주시완산구,중앙동1가,,1.0,2024-01-18,,
5211110200,전북특별자치도,전주시완산구,중앙동2가,,2.0,2024-01-18,,
5211110300,전북특별자치도,전주시완산구,중앙동3가,,3.0,2024-01-18,,
5211110400,전북특별자치도,전주시완산구,중앙동4가,,4.0,2024-01-18,,
5211110500,전북특별자치도,전주시완산구,경원동1가,,5.0,2024-01-18,,
5211110600,전북특별자치도,전주시완산구,경원동2가,,6.0,2024-01-18,,
5211110700,전북특별자치도,전주시완산구,경원동3가,,7.0,2024-01-18,,
5211110800,전북특별자치도,전주시완산구,풍남동1가,,8.0,2024-01-18,,
5211110900,전북특별자치도,전주시완산구,풍남동2가,,9.0,2024-01-18,,
5211111000,전북특별자치도,전주시완산구,풍남동3가,,10.0,2024-01-18,,
5211111100,전북특별자치도,전주시완산구,전동,,11.0,2024-01-18,,
5211111200,전북특별자치도,전주시완산구,전동3가,,12.0,2024-01-18,,
5211111300,전북특별자치도,전주시완산구,다가동1가,,13.0,2024-01-18,,
5211111400,전북특별자치도,전주시완산구,다가동2가,,14.0,2024-01-18,,
5211111500,전북특별자치도,전주시완산구,다가동3가,,15.0,2024-01-18,,
5211111600,전북특별자치도,전주시완산구,다가동4가,,16.0,2024-01-18,,
5211111700,전북특별자치도,전주시완산구,고사동,,17.0,2024-01-18,,
5211111800,전북특별자치도,전주시완산구,교동,,18.0,2024-01-18,,
5211111900,전북특별자치도,전주시완산구,태평동,,19.0,2024-01-18,,
5211112000,전북특별자치도,전주시완산구,중노송동,,20.0,2024-01-18,,
5211112100,전북특별자치도,전주시완산구,남노송동,,21.0,2024-01-18,,
5211112200,전북특별자치도,전주시완산구,동완산동,,22.0,2024-01-18,,
5211112300,전북특별자치도,전주시완산구,서완산동1가,,23.0,2024-01-18,,
5211112400,전북특별자치도,전주시완산구,서완산동2가,,24.0,2024-01-18,,
5211112500,전북특별자치도,전주시완산구,동서학동,,25.0,2024-01-18,,
5211112600,전북특별자치도,전주시완산구,서서학동,,26.0,2024-01-18,,
5211112700,전북특별자치도,전주시완산구,중화산동1가,,27.0,2024-01-18,,
5211112800,전북특별자치도,전주시완산구,중화산동2가,,28.0,2024-01-18,,
5211112900,전북특별자치도,전주시완산구,서신동,,29.0,2024-01-18,,
5211113000,전북특별자치도,전주시완산구,석구동,,30.0,2024-01-18,,
5211113100,전북특별자치도,전주시완산구,원당동,,31.0,2024-01-18,,
5211113200,전북특별자치도,전주시완산구,평화동1가,,32.0,2024-01-18,,
5211113300,전북특별자치도,전주시완산구,평화동2가,,33.0,2024-01-18,,
5211113400,전북특별자치도,전주시완산구,평화동3가,,34.0,2024-01-18,,
5211113500,전북특별자치도,전주시완산구,중인동,,35.0,2024-01-18,,
5211113600,전북특별자치도,전주시완산구,용복동,,36.0,2024-01-18,,
5211113700,전북특별자치도,전주시완산구,삼천동1가,,37.0,2024-01-18,,
5211113800,전북특별자치도,전주시완산구,삼천동2가,,38.0,2024-01-18,,
5211113900,전북특별자치도,전주시완산구,삼천동3가,,39.0,2024-01-18,,
5211114000,전북특별자치도,전주시완산구,효자동1가,,40.0,2024-01-18,,
5211114100,전북특별자치도,전주시완산구,효자동2가,,41.0,2024-01-18,,
5211114200,전북특별자치도,전주시완산구,효자동3가,,42.0,2024-01-18,,
5211114300,전북특별자치도,전주시완산구,대성동,,43.0,2024-01-18,,
5211114400,전북특별자치도,전주시완산구,색장동,,46.0,2024-01-18,,
5211114500,전북특별자치도,전주시완산구,상림동,,44.0,2024-01-18,,
5211114700,전북특별자치도,전주시완산구,서노송동,,1.0,2024-01-18,,
5211310200,전북특별자치도,전주시덕진구,진북동,,2.0,2024-01-18,,
5211310300,전북특별자치도,전주시덕진구,인후동1가,,3.0,2024-01-18,,
5211310400,전북특별자치도,전주시덕진구,인후동2가,,4.0,2024-01-18,,
5211310500,전북특별자치도,전주시덕진구,덕진동1가,,5.0,2024-01-18,,
5211310600,전북특별자치도,전주시덕진구,덕진동2가,,6.0,2024-01-18,,
5211310700,전북특별자치도,전주시덕진구,금암동,,7.0,2024-01-18,,
5211310800,전북특별자치도,전주시덕진구,팔복동1가,,8.0,2024-01-18,,
5211310900,전북특별자치도,전주시덕진구,팔복동2가,,9.0,2024-01-18,,
5211311000,전북특별자치도,전주시덕진구,팔복동3가,,10.0,2024-01-18,,
5211311100,전북특별자치도,전주시덕진구,산정동,,11.0,2024-01-18,,
5211311200,전북특별자치도,전주시덕진구,금상동,,12.0,2024-01-18,,
5211311300,전북특별자치도,전주시덕진구,우아동1가,,13.0,2024-01-18,,
5211311400,전북특별자치도,전주시덕진구,우아동2가,,14.0,2024-01-18,,
5211311500,전북특별자치도,전주시덕진구,우아동3가,,15.0,2024-01-18,,
5211311600,전북특별자치도,전주시덕진구,호성동1가,,16.0,2024-01-18,,
5211311700,전북특별자치도,전주시덕진구,호성동2가,,17.0,2024-01-18,,
5211311800,전북특별자치도,전주시덕진구,호성동3가,,18.0,2024-01-18,,
5211311900,전북특별자치도,전주시덕진구,전미동1가,,19.0,2024-01-18,,
5211312000,전북특별자치도,전주시덕진구,전미동2가,,20.0,2024-01-18,,
5211312100,전북특별자치도,전주시덕진구,송천동1가,,21.0,2024-01-18,,
5211312200,전북특별자치도,전주시덕진구,송천동2가,,22.0,2024-01-18,,
5211312300,전북특별자치도,전주시덕진구,반월동,,23.0,2024-01-18,,
5211312400,전북특별자치도,전주시덕진구,화전동,,24.0,2024-01-18,,
